product_id,name,main_category,image,ratings,no_of_ratings,actual_price,source_file
P002629,Bacca Bucci Men's MOUNTAIN Splash proof full Grain Leather biker Boots for Trekking Trails Backpacking and Hiking,Mens Sports Shoes,https://m.media-amazon.com/images/I/81KuMunxMuL._AC_UL320_.jpg,3.6,18.0,3499.0,Mens Sports Shoes.csv
P002630,FOOT STAIR Men's Sports Shoes || Outer Material- Fabric || Sole Material- PVC || Pilot Grey RED,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61LQrs6sSWL._AC_UL320_.jpg,5.0,2.0,499.0,Mens Sports Shoes.csv
P002631,Nike Men Flex 2017 Rn Black/White Running Shoes-7 UK/India(41 EU)(8 US) (898457-001),Mens Sports Shoes,https://m.media-amazon.com/images/I/71qYyQArg4L._AC_UL320_.jpg,4.1,14.0,21596.04,Mens Sports Shoes.csv
P002632,Reebok Boys Xt Sprinter Slip Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/61XQ1AH48YL._AC_UL320_.jpg,4.2,4.0,4299.0,Mens Sports Shoes.csv
P002633,Puma Men's Ignite XT Mesh Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/617j6eJzqhL._AC_UL320_.jpg,4.0,247.0,9999.0,Mens Sports Shoes.csv
P002634,Klepe Boys G08 Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/81GYAVypO0S._AC_UL320_.jpg,4.0,1.0,1699.0,Mens Sports Shoes.csv
P002635,Nivia Oslar 2.0 Football Stud for Mens | TPU Sole with TPU Film Mesh Upper | A Moulded Removable E.VA | Pre-Molded TPU Lig...,Mens Sports Shoes,https://m.media-amazon.com/images/I/71dhcBXb+rL._AC_UL320_.jpg,4.3,48.0,1049.0,Mens Sports Shoes.csv
P002636,Lakhani Touch 05 Running Shoes (White Brown and Black),Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Rb7QiPfOS._AC_UL320_.jpg,4.1,27.0,1389.0,Mens Sports Shoes.csv
P002637,ABROS Men's Winka ASSG1133 Sports Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61tUuEKmJnL._AC_UL320_.jpg,5.0,2.0,1599.0,Mens Sports Shoes.csv
P002638,Columbia Men's Peakfreak X2 Outdry Hiking Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/818dA5L0f8L._AC_UL320_.jpg,4.4,968.0,10999.0,Mens Sports Shoes.csv
P002639,"Yonex Power Cushion 88 Dial Badminton Shoe, Black-Red",Mens Sports Shoes,https://m.media-amazon.com/images/I/71GjpQIAlJL._AC_UL320_.jpg,4.4,16.0,12790.0,Mens Sports Shoes.csv
P002640,ASICS Men's Gel-Nimbus 23 Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/61GXupkyemL._AC_UL320_.jpg,4.6,3680.0,13702.03,Mens Sports Shoes.csv
P002641,Skechers Men's Modern Cool Sports Walking Shoes- 8790016,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81tdb5vQcfL._AC_UL320_.jpg,4.1,102.0,3299.0,Mens Sports Shoes.csv
P002642,Puma Men Willow IDP Sneakers,Mens Sports Shoes,https://m.media-amazon.com/images/I/5110JpemDXL._AC_UL320_.jpg,3.8,775.0,3999.0,Mens Sports Shoes.csv
P002643,"BRUTON Shoes for Trendy, Casual, Sports Running, Exclusive Shoes for Men",Mens Sports Shoes,https://m.media-amazon.com/images/I/71ssbgU-nqL._AC_UL320_.jpg,2.8,36.0,1299.0,Mens Sports Shoes.csv
P002644,Vector X Attacker Men's Football Shoe/Studds RED-White,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/710lz0pCxpL._AC_UL320_.jpg,4.0,1.0,2299.0,Mens Sports Shoes.csv
P002645,Reebok Men's Flexagon Energy 2.0 Mt Track and Field Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81GuIc3RCLL._AC_UL320_.jpg,4.2,22.0,4999.0,Mens Sports Shoes.csv
P002646,Enjoy Mesh Shoes for Men | Comfortable & Lightweight Trendy Walking & Running Shoes Lace Up | Sneakers for Men | Gym & Wor...,Mens Sports Shoes,https://m.media-amazon.com/images/I/61TI6RwalWL._AC_UL320_.jpg,4.0,1.0,1499.0,Mens Sports Shoes.csv
P002647,Sparx Men SM-679 White Black Sports Shoes (SX0679G_WHBK_0008),Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71FTbqSMY1L._AC_UL320_.jpg,5.0,1.0,1099.0,Mens Sports Shoes.csv
P002648,Adidas Men Adiray 1.0 M Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/91bY6ZzwKoL._AC_UL320_.jpg,4.1,107.0,3599.0,Mens Sports Shoes.csv
P002649,"Puma - Mens Twitch Runner Shoes, Size: 10.5 M US, Color: Puma Black/Nitro Blue",Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51z15hEwvNL._AC_UL320_.jpg,5.0,1.0,8090.19,Mens Sports Shoes.csv
P002650,Adidas Unisex Baby Rapidaflex Summer.rdy El I First Walking Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/71tlzJiWsSL._AC_UL320_.jpg,4.5,5.0,3599.0,Mens Sports Shoes.csv
P002651,Sparx Men's Sm-705 Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81E2qeSkMzL._AC_UL320_.jpg,4.0,190.0,1499.0,Mens Sports Shoes.csv
P002652,SEGA Men's Red Mesh Running Shoe - 7,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/719G5laxbyL._AC_UL320_.jpg,4.1,4.0,749.0,Mens Sports Shoes.csv
P002653,RXN Badminton Shoes on Marking Badminton Court Shoes for Mens,Mens Sports Shoes,https://m.media-amazon.com/images/I/616ocEpY2cL._AC_UL320_.jpg,3.0,2.0,1299.0,Mens Sports Shoes.csv
P002654,Puma Mens Disperse Xt Men S Intense Blue-Future Bl Low Boot,Mens Sports Shoes,https://m.media-amazon.com/images/I/81u82aZT87L._AC_UL320_.jpg,4.1,76.0,5499.0,Mens Sports Shoes.csv
P002655,Max Womens Wi21wfsp2050 Sneakers,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51WXaV2J4EL._AC_UL320_.jpg,4.2,4.0,999.0,Mens Sports Shoes.csv
P002656,Campus Men's BALENO Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/51miKcocOaL._AC_UL320_.jpg,4.1,137.0,1699.0,Mens Sports Shoes.csv
P002657,BLACKTOWN Ultra Lite Slip On Running Shoes for Men Black White,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71h4P6tYKPL._AC_UL320_.jpg,3.5,111.0,1299.0,Mens Sports Shoes.csv
P002658,Nivia Men Marathon Running Shoe for Mens | Rubber Outsole with Breathable Mesh Upper with PVC Synthetic Leather | Die Cut ...,Mens Sports Shoes,https://m.media-amazon.com/images/I/81yRn2R++LL._AC_UL320_.jpg,4.0,472.0,1449.0,Mens Sports Shoes.csv
P002659,FURO Mens R1042 174 Sneaker,Mens Sports Shoes,https://m.media-amazon.com/images/I/61aXNG0DqUL._AC_UL320_.jpg,5.0,2.0,2135.0,Mens Sports Shoes.csv
P002660,Red Tape Men Black Walking Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/716XuBqSQYL._AC_UL320_.jpg,5.0,4.0,6999.0,Mens Sports Shoes.csv
P002661,Campus Men's Enter-2 Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/51X8VbZ5fiL._AC_UL320_.jpg,4.0,88.0,1049.0,Mens Sports Shoes.csv
P002662,Sparx Mens Sx0609g Walking Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/614AQE36DXL._AC_UL320_.jpg,4.1,255.0,1049.0,Mens Sports Shoes.csv
P002663,"ADI Men's and Boys Orange Football Studs Shoes Boots, Size 3",Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61YDb1iC6RL._AC_UL320_.jpg,4.3,13.0,1499.0,Mens Sports Shoes.csv
P002664,Vector X CKT-100 Cricket Shoes for Men's (White-Blue-Black) (Size-8),Mens Sports Shoes,https://m.media-amazon.com/images/I/410ktGKfxRS._AC_UL320_.jpg,4.1,32.0,1429.0,Mens Sports Shoes.csv
P002665,Red Tape Mens Rso029a Walking Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/6125uMNxzSL._AC_UL320_.jpg,4.2,8.0,7395.0,Mens Sports Shoes.csv
P002666,Leo Men’s Antislip Outdoor Boots for Trekking Hiking & Casual Purpose,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71OzuHoUZrL._AC_UL320_.jpg,4.1,6.0,1999.0,Mens Sports Shoes.csv
P002667,Puma Unisex Adult Softride Cruise Peacoat White Running Shoes-12 Kids UK (37616702),Mens Sports Shoes,https://m.media-amazon.com/images/I/51wqlvn49HL._AC_UL320_.jpg,5.0,1.0,4999.0,Mens Sports Shoes.csv
P002668,magnar Men Sport Walking Running Shoes {SK-01-BLUE-7},Mens Sports Shoes,https://m.media-amazon.com/images/I/51+TcydMM4L._AC_UL320_.jpg,4.5,2.0,1499.0,Mens Sports Shoes.csv
P002669,"DMARKX PECOZY Stylish Lightweight Comfort Running, Walking, Training Exercise Fashion Sport Shoes for Men (Black) Size 8",Mens Sports Shoes,https://m.media-amazon.com/images/I/71FwPHsBmVL._AC_UL320_.jpg,3.6,3.0,2599.0,Mens Sports Shoes.csv
P002670,Liberty,Mens Sports Shoes,https://m.media-amazon.com/images/I/81QoU19Lm1L._AC_UL320_.jpg,4.0,102.0,1499.0,Mens Sports Shoes.csv
P002671,WORLD WEAR FOOTWEAR Men's (9310-9068) Multicolor Casual Sports Running Shoes 7 UK (Set of 2 Pair),Mens Sports Shoes,https://m.media-amazon.com/images/I/81kWuE-LvRL._AC_UL320_.jpg,2.5,2.0,998.0,Mens Sports Shoes.csv
P002672,ABROS Men's Cristal-O ASSG1209O Sports Shoes/Casual Shoes/Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/71C4heg8ZaL._AC_UL320_.jpg,4.3,9.0,1649.0,Mens Sports Shoes.csv
P002673,Adidas Mens Adistar Td Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51qWCh99h5L._AC_UL320_.jpg,4.4,38.0,7999.0,Mens Sports Shoes.csv
P002674,Adidas mens Ub19 Td Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81c6uxI9WbL._AC_UL320_.jpg,4.2,160.0,6599.0,Mens Sports Shoes.csv
P002675,Red Tape Men's Walking Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/61Hq6-tjN1L._AC_UL320_.jpg,4.0,236.0,6599.0,Mens Sports Shoes.csv
P002676,FURO by Redchief Mens R1014 C1336 Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71OntX8AW7L._AC_UL320_.jpg,3.2,16.0,2540.0,Mens Sports Shoes.csv
P002677,"Reebok Men's Mesh Transition Running Shoes - 9 UK, Black - ASH Grey - Matte Gold",Mens Sports Shoes,https://m.media-amazon.com/images/I/31YYat2RPxL._AC_UL320_.jpg,5.0,2.0,2499.0,Mens Sports Shoes.csv
P002678,Power Men Garner Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/81OBuSrVT-L._AC_UL320_.jpg,4.1,50.0,1499.0,Mens Sports Shoes.csv
P002679,Campus Men's Narcos Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/71GE3lBlyEL._AC_UL320_.jpg,4.0,1.0,2499.0,Mens Sports Shoes.csv
P002680,Campus Men's Remo Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/715pREX8kCL._AC_UL320_.jpg,4.1,1695.0,1699.0,Mens Sports Shoes.csv
P002681,Sparx Mens Sx0468g Training Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/61lpzkUUjrL._AC_UL320_.jpg,4.3,20.0,1499.0,Mens Sports Shoes.csv
P002682,Birde Men Mesh Sports Shoes for Men Running and Walking Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61ofPnHuYXL._AC_UL320_.jpg,2.8,4.0,499.0,Mens Sports Shoes.csv
P002683,Nike Mens Air Zoom Structure 21 Running Shoes (Cool Grey/White-Anthracite-Volt_8.5 UK (9 US)_904695),Mens Sports Shoes,https://m.media-amazon.com/images/I/712oqEdKSaL._AC_UL320_.jpg,3.1,22.0,10995.0,Mens Sports Shoes.csv
P002684,ASICS Men's Black Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/81BHAkis0IL._AC_UL320_.jpg,4.0,1670.0,3699.0,Mens Sports Shoes.csv
P002685,Sparx Mens Sm-775 Sneaker,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/413m2lhjF9L._AC_UL320_.jpg,4.6,5.0,1499.0,Mens Sports Shoes.csv
P002686,Sparx Trending Men's Footwear for Outdoor/Official/Running/Walking Shoes SM-632 Grey Green UK-9,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/713j5W44xJL._AC_UL320_.jpg,4.1,4.0,1799.0,Mens Sports Shoes.csv
P002687,Adidas Men Lite Racer CLN Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/81-WVGPWmGL._AC_UL320_.jpg,4.0,1412.0,4599.0,Mens Sports Shoes.csv
P002688,"Unistar Jogging, Walking & Running (Narrow Toe) Shoes; 033",Mens Sports Shoes,https://m.media-amazon.com/images/I/71+sArSVl1L._AC_UL320_.jpg,3.9,256.0,499.0,Mens Sports Shoes.csv
P002689,Liberty Womens Gi-wlm7057 Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/71Kttzk9m5L._AC_UL320_.jpg,5.0,1.0,3499.0,Mens Sports Shoes.csv
P002690,Adidas 4Dfwd Pulse 2 M Synthetic Lace Up Men's Sport Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/515Ij2ysCCL._AC_UL320_.jpg,5.0,1.0,15999.0,Mens Sports Shoes.csv
P002691,Puma Men's Trackracer Idp Closed Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/51dWP4HDW-L._AC_UL320_.jpg,4.0,4974.0,3999.0,Mens Sports Shoes.csv
P002692,Aerofax Men Synthetic/Mesh Red Lace up Sport Shoe (Size:-UK-6 to UK-10),Mens Sports Shoes,https://m.media-amazon.com/images/I/71iJpzj0tZL._AC_UL320_.jpg,4.0,1.0,999.0,Mens Sports Shoes.csv
P002693,Ethics mens Sandoz Hiking Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41VcNIG+YvL._AC_UL320_.jpg,2.9,322.0,999.0,Mens Sports Shoes.csv
P002694,Puma Mens Ignite Flash Evoknit Red Dahlia-High Risk Red-White Running Shoe - 9 UK (190508),Mens Sports Shoes,https://m.media-amazon.com/images/I/71FGucbWMeL._AC_UL320_.jpg,4.0,20.0,6999.0,Mens Sports Shoes.csv
P002695,ZIGARO GRAVITYZIGAROBADMINTON,Mens Sports Shoes,https://m.media-amazon.com/images/I/61+uDvVGToL._AC_UL320_.jpg,3.3,13.0,1699.0,Mens Sports Shoes.csv
P002696,SEGA Original Men's NavyBlue Marathon Sports Shoes (Numeric_10),Mens Sports Shoes,https://m.media-amazon.com/images/I/719gUGepkyL._AC_UL320_.jpg,3.0,7.0,745.0,Mens Sports Shoes.csv
P002697,Adidas Mens Amaz-Runner M Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/71ByZr631kL._AC_UL320_.jpg,4.0,18.0,6599.0,Mens Sports Shoes.csv
P002698,Red Tape Men's Black Nordic Walking Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/71IYn-MCUZL._AC_UL320_.jpg,4.5,2.0,7295.0,Mens Sports Shoes.csv
P002699,Reebok Mens Lunar Walk Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81XiJG7J8fL._AC_UL320_.jpg,4.0,27.0,3599.0,Mens Sports Shoes.csv
P002700,Liberty Men 9906-10 Sports Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/71ApeG0JHUL._AC_UL320_.jpg,4.0,148.0,2199.0,Mens Sports Shoes.csv
P002701,Campus Men's Rhodium Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61i8Q6alvKL._AC_UL320_.jpg,3.9,60.0,1399.0,Mens Sports Shoes.csv
P002702,Puma Unisex-Adult Softride Cruise 2 Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/61Z7OAWHIoL._AC_UL320_.jpg,4.0,1.0,5499.0,Mens Sports Shoes.csv
P002703,ALICON Men's & Boy's Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/515ghHp2yCL._AC_UL320_.jpg,2.9,44.0,1499.0,Mens Sports Shoes.csv
P002704,SEGA Original Men's Grey Marathon Sports Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41yqsbTmQHL._AC_UL320_.jpg,4.2,44.0,749.0,Mens Sports Shoes.csv
P002705,ASICS mens Gel-zaraca 5 B Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/41cp82BLQ4L._AC_UL320_.jpg,3.5,9.0,4999.0,Mens Sports Shoes.csv
P002706,Nivia Men's Mesh PU Blue and Green Running Shoes - 5 UK,Mens Sports Shoes,https://m.media-amazon.com/images/I/51SVZkPnHQL._AC_UL320_.jpg,3.4,2.0,1229.0,Mens Sports Shoes.csv
P002707,BEONZA Grey Lace Up Knitting Socks Ultra-Lightweight Comfortable Running Sports Shoes for Men,Mens Sports Shoes,https://m.media-amazon.com/images/I/81ySGFCpxKL._AC_UL320_.jpg,3.0,13.0,999.0,Mens Sports Shoes.csv
P002708,Adidas Men's Synthetic CRI Rise V2 Ftwwht/Solred/Vicblu Cricket Shoes - 9 UK,Mens Sports Shoes,https://m.media-amazon.com/images/I/71f72bYTHPL._AC_UL320_.jpg,5.0,2.0,4599.0,Mens Sports Shoes.csv
P002709,Nike Unisex-Adult Metcon 7 Training Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EsHbKgjYL._AC_UL320_.jpg,4.5,22.0,24247.18,Mens Sports Shoes.csv
P002710,Skechers Mens Gowalk Max Walking Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81zoN12A06L._AC_UL320_.jpg,4.2,33432.0,3499.0,Mens Sports Shoes.csv
P002711,Fusefit Mens Osaka 2.0 Walking Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71b5H-Yta1S._AC_UL320_.jpg,4.0,16.0,1899.0,Mens Sports Shoes.csv
P002712,BAS Vampire Men's Cricket Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71UIsqBuD9L._AC_UL320_.jpg,4.2,71.0,1649.0,Mens Sports Shoes.csv
P002713,"ASIAN Kid's Star-02 Sport Running,Walking,Party & School Shoes with Eva Sole Lightweight Casual Shoes for Boy's",Mens Sports Shoes,https://m.media-amazon.com/images/I/61u395vemiL._AC_UL320_.jpg,4.1,25.0,799.0,Mens Sports Shoes.csv
P002714,Nike Boys Jordan Luka 1 (Gs) Casual Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/71qYcz9lZgL._AC_UL320_.jpg,3.0,2.0,6295.0,Mens Sports Shoes.csv
P002715,Campus Men's Renegade WHT/L.Sky Running Shoes 7-UK/India,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61LamoZqEJL._AC_UL320_.jpg,5.0,5.0,2199.0,Mens Sports Shoes.csv
P002716,"Nivia Men's Stripy Football Stud (Orange, 8 UK)",Mens Sports Shoes,https://m.media-amazon.com/images/I/71cEYfXL0+S._AC_UL320_.jpg,3.9,22.0,1599.0,Mens Sports Shoes.csv
P002717,Reebok Mens Stride Walker Walking Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/81DcAD3NlFL._AC_UL320_.jpg,4.0,743.0,2299.0,Mens Sports Shoes.csv
P002718,NIVIA Ultra 2.0 Football Shoes (9),Mens Sports Shoes,https://m.media-amazon.com/images/I/814PCHiuk7L._AC_UL320_.jpg,4.0,22.0,1427.0,Mens Sports Shoes.csv
P002719,Sparx mens Sm-482 Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/811etAbt8DL._AC_UL320_.jpg,4.0,8614.0,1349.0,Mens Sports Shoes.csv
P002720,FURO Mens R1014 794 Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/615HzIFSqpL._AC_UL320_.jpg,4.0,198.0,2540.0,Mens Sports Shoes.csv
P002721,SG Shoe SG Sierra 2.0 WHT/Lime/R.Blue No. 6 Cricket Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/51uOq3mywEL._AC_UL320_.jpg,5.0,1.0,3120.75,Mens Sports Shoes.csv
P002722,LANCER Mens THUNDER-20 Grey Running Shoe - 7 UK (THUNDER-20LGR-ORG-7),Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81dc1a7vEPL._AC_UL320_.jpg,1.0,1.0,1399.0,Mens Sports Shoes.csv
P002723,"Wooland Men's Beige, Khaki Sneakers - 8 UK",Mens Sports Shoes,https://m.media-amazon.com/images/I/81UKVfIck-L._AC_UL320_.jpg,4.0,90.0,3895.0,Mens Sports Shoes.csv
P002724,Li-Ning Panther Double Zipper Polyester Badminton Kit Bag,Mens Sports Shoes,https://m.media-amazon.com/images/I/71vMNBKkbgL._AC_UL320_.jpg,4.3,311.0,1890.0,Mens Sports Shoes.csv
P002725,Puma Mens Fusion Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61hwuTQPIhL._AC_UL320_.jpg,4.8,12.0,4499.0,Mens Sports Shoes.csv
P002726,Puma Mens Velocity Nitro Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/712d4i9Ha4S._AC_UL320_.jpg,4.2,17.0,10999.0,Mens Sports Shoes.csv
P002727,Hoka One One Men's Tennine Hike Gore-Tex Black / Dark Gull Grey Hiking Shoes-8.5 Kids UK (1113510BDGGR),Mens Sports Shoes,https://m.media-amazon.com/images/I/51s2CbtZYNL._AC_UL320_.jpg,5.0,1.0,26180.0,Mens Sports Shoes.csv
P002728,Puma Mens Ultra Play Tt Football Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/5159mxzsJrL._AC_UL320_.jpg,4.3,17.0,5999.0,Mens Sports Shoes.csv
P002729,Skechers Mens Go Run Fast - 55105 Sneaker,Mens Sports Shoes,https://m.media-amazon.com/images/I/81i+djO0h7L._AC_UL320_.jpg,4.1,135.0,4999.0,Mens Sports Shoes.csv
P002730,Red Tape Unisex Kids Walking Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71xcULsRq4S._AC_UL320_.jpg,4.2,289.0,4599.0,Mens Sports Shoes.csv
P002731,PEAK Men Basketball Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/81vLTbOKpyL._AC_UL320_.jpg,4.0,7.0,5999.0,Mens Sports Shoes.csv
P002732,Camfoot Blue Running Shoes (11031),Mens Sports Shoes,https://m.media-amazon.com/images/I/61H+BoR3zzL._AC_UL320_.jpg,2.9,4.0,999.0,Mens Sports Shoes.csv
P002733,Liberty Men ACTIVATOR2 Black Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/71y-WM36K9L._AC_UL320_.jpg,4.0,302.0,1049.0,Mens Sports Shoes.csv
P002734,Bond Street by (Red Tape) Men Black Walking Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/71H64DwPBjL._AC_UL320_.jpg,3.9,202.0,3499.0,Mens Sports Shoes.csv
P002735,B-Tuf,Mens Sports Shoes,https://m.media-amazon.com/images/I/71b0rlhLzqL._AC_UL320_.jpg,3.4,7.0,1799.0,Mens Sports Shoes.csv
P002736,Sparx Mens Sm-717 Sneaker,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81Pj+-EK0JL._AC_UL320_.jpg,4.0,33.0,1849.0,Mens Sports Shoes.csv
P002737,"Pace International Kabaddi Shoes, Boxing Shoes, Wrestling Shoes for Men (Orange, White)",Mens Sports Shoes,https://m.media-amazon.com/images/I/71jVemf-Y4L._AC_UL320_.jpg,3.8,27.0,999.0,Mens Sports Shoes.csv
P002738,Nike Men's Black White Wolf Grey 001 Running Shoes-10 UK (10.5 US) (AO9819),Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41e5YDfKNoL._AC_UL320_.jpg,4.3,21.0,28779.12,Mens Sports Shoes.csv
P002739,Aqualite Men's Trending Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/I/71qx1Wbm2eL._AC_UL320_.jpg,5.0,1.0,799.0,Mens Sports Shoes.csv
P002740,Puma Unisex-Adult Anzarun Lite Slipon Walking Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51g7j3MsJtL._AC_UL320_.jpg,4.4,57.0,3999.0,Mens Sports Shoes.csv
P002741,Campus Boys Alteez Running Shoe; Sport Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/816KP9YnfyL._AC_UL320_.jpg,4.6,4.0,899.0,Mens Sports Shoes.csv
P002742,Campus mens 12g-814 Sneaker,Mens Sports Shoes,https://m.media-amazon.com/images/I/61UnECggVYL._AC_UL320_.jpg,5.0,2.0,1499.0,Mens Sports Shoes.csv
P002743,Skechers Mens Go Walk Stability - Sneaker,Mens Sports Shoes,https://m.media-amazon.com/images/I/81xgCzrLIjL._AC_UL320_.jpg,4.3,62.0,6999.0,Mens Sports Shoes.csv
P002744,Adidas Mens Lite Racer CLN 2.0 Running Shoes,Mens Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71oDD6u5loL._AC_UL320_.jpg,4.1,219.0,5599.0,Mens Sports Shoes.csv
P002745,Nike Mens Zoom Pegasus Turbo 2 Running Shoe,Mens Sports Shoes,https://m.media-amazon.com/images/I/71+mzuN9AZL._AC_UL320_.jpg,4.3,56.0,15995.0,Mens Sports Shoes.csv
P002746,Swatch New Gent Gohan X Quartz Watch,Mens Watches,https://m.media-amazon.com/images/I/61SRVPn+-wL._AC_UL320_.jpg,5.0,2.0,22122.0,Mens Watches.csv
P002747,HMTr-8082-BLUE Day and Date Analogue Watch for Men,Mens Watches,https://m.media-amazon.com/images/I/51KlOaDXgtL._AC_UL320_.jpg,4.0,1.0,1599.0,Mens Watches.csv
